tel,appid,time,count
13900008224,0,0,0
13900008225,0,0,0
13900008226,0,0,0
13900008227,0,0,0
13900008228,0,0,0
13900008229,0,0,0
13900008230,0,0,0
13900008231,0,0,0
13900008232,0,0,0
13900008233,0,0,0
13900008234,0,0,0
13900008235,0,0,0
13900008236,0,0,0
13900008237,0,0,0
13900008238,0,0,0
13900008239,0,0,0
13900008240,0,0,0
13900008241,0,0,0
13900008242,0,0,0
13900008243,0,0,0
13900008244,0,0,0
13900008245,0,0,0
13900008246,0,0,0
13900008247,0,0,0
13900008248,0,0,0
13900008249,0,0,0
13900008250,0,0,0
13900008251,0,0,0
13900008252,0,0,0
13900008253,0,0,0
13900008254,0,0,0
13900008255,0,0,0
13900008256,0,0,0
13900008257,0,0,0
13900008258,0,0,0
13900008259,0,0,0
13900008260,0,0,0
13900008261,0,0,0
13900008262,0,0,0
13900008263,0,0,0
13900008264,0,0,0
13900008265,0,0,0
13900008266,0,0,0
13900008267,0,0,0
13900008268,0,0,0
13900008269,0,0,0
13900008270,0,0,0
13900008271,0,0,0
13900008272,0,0,0
13900008273,0,0,0
13900008274,0,0,0
13900008275,0,0,0
13900008276,0,0,0
13900008277,0,0,0
13900008278,0,0,0
13900008279,0,0,0
13900008280,0,0,0
13900008281,0,0,0
13900008282,0,0,0
13900008283,0,0,0
13900008284,0,0,0
13900008285,0,0,0
13900008286,0,0,0
13900008287,0,0,0
13900008288,0,0,0
13900008289,0,0,0
13900008290,0,0,0
13900008291,0,0,0
13900008292,0,0,0
13900008293,0,0,0
13900008294,0,0,0
13900008295,0,0,0
13900008296,0,0,0
13900008297,0,0,0
13900008298,0,0,0
13900008299,0,0,0
13900008300,0,0,0
13900008301,0,0,0
13900008302,0,0,0
13900008303,0,0,0
13900008304,0,0,0
13900008305,0,0,0
13900008306,0,0,0
13900008307,0,0,0
13900008308,0,0,0
13900008309,0,0,0
13900008310,0,0,0
13900008311,0,0,0
13900008312,0,0,0
13900008313,0,0,0
13900008314,0,0,0
13900008315,0,0,0
13900008316,0,0,0
13900008317,0,0,0
13900008318,0,0,0
13900008319,0,0,0
13900008320,0,0,0
13900008321,0,0,0
13900008322,0,0,0
13900008323,0,0,0
13900008324,0,0,0
13900008325,0,0,0
13900008326,0,0,0
13900008327,0,0,0
13900008328,0,0,0
13900008329,0,0,0
13900008330,0,0,0
13900008331,0,0,0
13900008332,0,0,0
13900008333,0,0,0
13900008334,0,0,0
13900008335,0,0,0
13900008336,0,0,0
13900008337,0,0,0
13900008338,0,0,0
13900008339,0,0,0
13900008340,0,0,0
13900008341,0,0,0
13900008342,0,0,0
13900008343,0,0,0
13900008344,0,0,0
13900008345,0,0,0
13900008346,0,0,0
13900008347,0,0,0
13900008348,0,0,0
13900008349,0,0,0
13900008350,0,0,0
13900008351,0,0,0
13900008352,0,0,0
13900008353,0,0,0
13900008354,0,0,0
13900008355,0,0,0
13900008356,0,0,0
13900008357,0,0,0
13900008358,0,0,0
13900008359,0,0,0
13900008360,0,0,0
13900008361,0,0,0
13900008362,0,0,0
13900008363,0,0,0
13900008364,0,0,0
13900008365,0,0,0
13900008366,0,0,0
13900008367,0,0,0
13900008368,0,0,0
13900008369,0,0,0
13900008370,0,0,0
13900008371,0,0,0
13900008372,0,0,0
13900008373,0,0,0
13900008374,0,0,0
13900008375,0,0,0
13900008376,0,0,0
13900008377,0,0,0
13900008378,0,0,0
13900008379,0,0,0
13900008380,0,0,0
13900008381,0,0,0
13900008382,0,0,0
13900008383,0,0,0
13900008384,0,0,0
13900008385,0,0,0
13900008386,0,0,0
13900008387,0,0,0
13900008388,0,0,0
13900008389,0,0,0
13900008390,0,0,0
13900008391,0,0,0
13900008392,0,0,0
13900008393,0,0,0
13900008394,0,0,0
13900008395,0,0,0
13900008396,0,0,0
13900008397,0,0,0
13900008398,0,0,0
13900008399,0,0,0
13900008400,0,0,0
13900008401,0,0,0
13900008402,0,0,0
13900008403,0,0,0
13900008404,0,0,0
13900008405,0,0,0
13900008406,0,0,0
13900008407,0,0,0
13900008408,0,0,0
13900008409,0,0,0
13900008410,0,0,0
13900008411,0,0,0
13900008412,0,0,0
13900008413,0,0,0
13900008414,0,0,0
13900008415,0,0,0
13900008416,0,0,0
13900008417,0,0,0
13900008418,0,0,0
13900008419,0,0,0
13900008420,0,0,0
13900008421,0,0,0
13900008422,0,0,0
13900008423,0,0,0
13900008424,0,0,0
13900008425,0,0,0
13900008426,0,0,0
13900008427,0,0,0
13900008428,0,0,0
13900008429,0,0,0
13900008430,0,0,0
13900008431,0,0,0
13900008432,0,0,0
13900008433,0,0,0
13900008434,0,0,0
13900008435,0,0,0
13900008436,0,0,0
13900008437,0,0,0
13900008438,0,0,0
13900008439,0,0,0
13900008440,0,0,0
13900008441,0,0,0
13900008442,0,0,0
13900008443,0,0,0
13900008444,0,0,0
13900008445,0,0,0
13900008446,0,0,0
13900008447,0,0,0
13900008448,0,0,0
13900008449,0,0,0
13900008450,0,0,0
13900008451,0,0,0
13900008452,0,0,0
13900008453,0,0,0
13900008454,0,0,0
13900008455,0,0,0
13900008456,0,0,0
13900008457,0,0,0
13900008458,0,0,0
13900008459,0,0,0
13900008460,0,0,0
13900008461,0,0,0
13900008462,0,0,0
13900008463,0,0,0
13900008464,0,0,0
13900008465,0,0,0
13900008466,0,0,0
13900008467,0,0,0
13900008468,0,0,0
13900008469,0,0,0
13900008470,0,0,0
13900008471,0,0,0
13900008472,0,0,0
13900008473,0,0,0
13900008474,0,0,0
13900008475,0,0,0
13900008476,0,0,0
13900008477,0,0,0
13900008478,0,0,0
13900008479,0,0,0
13900008480,0,0,0
13900008481,0,0,0
13900008482,0,0,0
13900008483,0,0,0
13900008484,0,0,0
13900008485,0,0,0
13900008486,0,0,0
13900008487,0,0,0
13900008488,0,0,0
13900008489,0,0,0
13900008490,0,0,0
13900008491,0,0,0
13900008492,0,0,0
13900008493,0,0,0
13900008494,0,0,0
13900008495,0,0,0
13900008496,0,0,0
13900008497,0,0,0
13900008498,0,0,0
13900008499,0,0,0
13900008500,0,0,0
13900008501,0,0,0
13900008502,0,0,0
13900008503,0,0,0
13900008504,0,0,0
13900008505,0,0,0
13900008506,0,0,0
13900008507,0,0,0
13900008508,0,0,0
13900008509,0,0,0
13900008510,0,0,0
13900008511,0,0,0
13900008512,0,0,0
13900008513,0,0,0
13900008514,0,0,0
13900008515,0,0,0
13900008516,0,0,0
13900008517,0,0,0
13900008518,0,0,0
13900008519,0,0,0
13900008520,0,0,0
13900008521,0,0,0
13900008522,0,0,0
13900008523,0,0,0
13900008524,0,0,0
13900008525,0,0,0
13900008526,0,0,0
13900008527,0,0,0
13900008528,0,0,0
13900008529,0,0,0
13900008530,0,0,0
13900008531,0,0,0
13900008532,0,0,0
13900008533,0,0,0
13900008534,0,0,0
13900008535,0,0,0
13900008536,0,0,0
13900008537,0,0,0
13900008538,0,0,0
13900008539,0,0,0
13900008540,0,0,0
13900008541,0,0,0
13900008542,0,0,0
13900008543,0,0,0
13900008544,0,0,0
13900008545,0,0,0
13900008546,0,0,0
13900008547,0,0,0
13900008548,0,0,0
13900008549,0,0,0
13900008550,0,0,0
13900008551,0,0,0
13900008552,0,0,0
13900008553,0,0,0
13900008554,0,0,0
13900008555,0,0,0
13900008556,0,0,0
13900008557,0,0,0
13900008558,0,0,0
13900008559,0,0,0
13900008560,0,0,0
13900008561,0,0,0
13900008562,0,0,0
13900008563,0,0,0
13900008564,0,0,0
13900008565,0,0,0
13900008566,0,0,0
13900008567,0,0,0
13900008568,0,0,0
13900008569,0,0,0
13900008570,0,0,0
13900008571,0,0,0
13900008572,0,0,0
13900008573,0,0,0
13900008574,0,0,0
13900008575,0,0,0
13900008576,0,0,0
13900008577,0,0,0
13900008578,0,0,0
13900008579,0,0,0
13900008580,0,0,0
13900008581,0,0,0
13900008582,0,0,0
13900008583,0,0,0
13900008584,0,0,0
13900008585,0,0,0
13900008586,0,0,0
13900008587,0,0,0
13900008588,0,0,0
13900008589,0,0,0
13900008590,0,0,0
13900008591,0,0,0
13900008592,0,0,0
13900008593,0,0,0
13900008594,0,0,0
13900008595,0,0,0
13900008596,0,0,0
13900008597,0,0,0
13900008598,0,0,0
13900008599,0,0,0
13900008600,0,0,0
13900008601,0,0,0
13900008602,0,0,0
13900008603,0,0,0
13900008604,0,0,0
13900008605,0,0,0
13900008606,0,0,0
13900008607,0,0,0
13900008608,0,0,0
13900008609,0,0,0
13900008610,0,0,0
13900008611,0,0,0
13900008612,0,0,0
13900008613,0,0,0
13900008614,0,0,0
13900008615,0,0,0
13900008616,0,0,0
13900008617,0,0,0
13900008618,0,0,0
13900008619,0,0,0
13900008620,0,0,0
13900008621,0,0,0
13900008622,0,0,0
13900008623,0,0,0
13900008624,0,0,0
13900008625,0,0,0
13900008626,0,0,0
13900008627,0,0,0
13900008628,0,0,0
13900008629,0,0,0
13900008630,0,0,0
13900008631,0,0,0
13900008632,0,0,0
13900008633,0,0,0
13900008634,0,0,0
13900008635,0,0,0
13900008636,0,0,0
13900008637,0,0,0
13900008638,0,0,0
13900008639,0,0,0
13900008640,0,0,0
13900008641,0,0,0
13900008642,0,0,0
13900008643,0,0,0
13900008644,0,0,0
13900008645,0,0,0
13900008646,0,0,0
13900008647,0,0,0
13900008648,0,0,0
13900008649,0,0,0
13900008650,0,0,0
13900008651,0,0,0
13900008652,0,0,0
13900008653,0,0,0
13900008654,0,0,0
13900008655,0,0,0
13900008656,0,0,0
13900008657,0,0,0
13900008658,0,0,0
13900008659,0,0,0
13900008660,0,0,0
13900008661,0,0,0
13900008662,0,0,0
13900008663,0,0,0
13900008664,0,0,0
13900008665,0,0,0
13900008666,0,0,0
13900008667,0,0,0
13900008668,0,0,0
13900008669,0,0,0
13900008670,0,0,0
13900008671,0,0,0
13900008672,0,0,0
13900008673,0,0,0
13900008674,0,0,0
13900008675,0,0,0
13900008676,0,0,0
13900008677,0,0,0
13900008678,0,0,0
13900008679,0,0,0
13900008680,0,0,0
13900008681,0,0,0
13900008682,0,0,0
13900008683,0,0,0
13900008684,0,0,0
13900008685,0,0,0
13900008686,0,0,0
13900008687,0,0,0
13900008688,0,0,0
13900008689,0,0,0
13900008690,0,0,0
13900008691,0,0,0
13900008692,0,0,0
13900008693,0,0,0
13900008694,0,0,0
13900008695,0,0,0
13900008696,0,0,0
13900008697,0,0,0
13900008698,0,0,0
13900008699,0,0,0
13900008700,0,0,0
13900008701,0,0,0
13900008702,0,0,0
13900008703,0,0,0
13900008704,0,0,0
13900008705,0,0,0
13900008706,0,0,0
13900008707,0,0,0
13900008708,0,0,0
13900008709,0,0,0
13900008710,0,0,0
13900008711,0,0,0
13900008712,0,0,0
13900008713,0,0,0
13900008714,0,0,0
13900008715,0,0,0
13900008716,0,0,0
13900008717,0,0,0
13900008718,0,0,0
13900008719,0,0,0
13900008720,0,0,0
13900008721,0,0,0
13900008722,0,0,0
13900008723,0,0,0
13900008724,0,0,0
13900008725,0,0,0
13900008726,0,0,0
13900008727,0,0,0
13900008728,0,0,0
13900008729,0,0,0
13900008730,0,0,0
13900008731,0,0,0
13900008732,0,0,0
13900008733,0,0,0
13900008734,0,0,0
13900008735,0,0,0
13900008736,0,0,0
13900008737,0,0,0
13900008738,0,0,0
13900008739,0,0,0
13900008740,0,0,0
13900008741,0,0,0
13900008742,0,0,0
13900008743,0,0,0
13900008744,0,0,0
13900008745,0,0,0
13900008746,0,0,0
13900008747,0,0,0
13900008748,0,0,0
13900008749,0,0,0
13900008750,0,0,0
13900008751,0,0,0
13900008752,0,0,0
13900008753,0,0,0
13900008754,0,0,0
13900008755,0,0,0
13900008756,0,0,0
13900008757,0,0,0
13900008758,0,0,0
13900008759,0,0,0
13900008760,0,0,0
13900008761,0,0,0
13900008762,0,0,0
13900008763,0,0,0
13900008764,0,0,0
13900008765,0,0,0
13900008766,0,0,0
13900008767,0,0,0
13900008768,0,0,0
13900008769,0,0,0
13900008770,0,0,0
13900008771,0,0,0
13900008772,0,0,0
13900008773,0,0,0
13900008774,0,0,0
13900008775,0,0,0
13900008776,0,0,0
13900008777,0,0,0
13900008778,0,0,0
13900008779,0,0,0
13900008780,0,0,0
13900008781,0,0,0
13900008782,0,0,0
13900008783,0,0,0
13900008784,0,0,0
13900008785,0,0,0
13900008786,0,0,0
13900008787,0,0,0
13900008788,0,0,0
13900008789,0,0,0
13900008790,0,0,0
13900008791,0,0,0
13900008792,0,0,0
13900008793,0,0,0
13900008794,0,0,0
13900008795,0,0,0
13900008796,0,0,0
13900008797,0,0,0
13900008798,0,0,0
13900008799,0,0,0
13900008800,0,0,0
13900008801,0,0,0
13900008802,0,0,0
13900008803,0,0,0
13900008804,0,0,0
13900008805,0,0,0
13900008806,0,0,0
13900008807,0,0,0
13900008808,0,0,0
13900008809,0,0,0
13900008810,0,0,0
13900008811,0,0,0
13900008812,0,0,0
13900008813,0,0,0
13900008814,0,0,0
13900008815,0,0,0
13900008816,0,0,0
13900008817,0,0,0
13900008818,0,0,0
13900008819,0,0,0
13900008820,0,0,0
13900008821,0,0,0
13900008822,0,0,0
13900008823,0,0,0
13900008824,0,0,0
13900008825,0,0,0
13900008826,0,0,0
13900008827,0,0,0
13900008828,0,0,0
13900008829,0,0,0
13900008830,0,0,0
13900008831,0,0,0
13900008832,0,0,0
13900008833,0,0,0
13900008834,0,0,0
13900008835,0,0,0
13900008836,0,0,0
13900008837,0,0,0
13900008838,0,0,0
13900008839,0,0,0
13900008840,0,0,0
13900008841,0,0,0
13900008842,0,0,0
13900008843,0,0,0
13900008844,0,0,0
13900008845,0,0,0
13900008846,0,0,0
13900008847,0,0,0
13900008848,0,0,0
13900008849,0,0,0
13900008850,0,0,0
13900008851,0,0,0
13900008852,0,0,0
13900008853,0,0,0
13900008854,0,0,0
13900008855,0,0,0
13900008856,0,0,0
13900008857,0,0,0
13900008858,0,0,0
13900008859,0,0,0
13900008860,0,0,0
13900008861,0,0,0
13900008862,0,0,0
13900008863,0,0,0
13900008864,0,0,0
13900008865,0,0,0
13900008866,0,0,0
13900008867,0,0,0
13900008868,0,0,0
13900008869,0,0,0
13900008870,0,0,0
13900008871,0,0,0
13900008872,0,0,0
13900008873,0,0,0
13900008874,0,0,0
13900008875,0,0,0
13900008876,0,0,0
13900008877,0,0,0
13900008878,0,0,0
13900008879,0,0,0
13900008880,0,0,0
13900008881,0,0,0
13900008882,0,0,0
13900008883,0,0,0
13900008884,0,0,0
13900008885,0,0,0
13900008886,0,0,0
13900008887,0,0,0
13900008888,0,0,0
13900008889,0,0,0
13900008890,0,0,0
13900008891,0,0,0
13900008892,0,0,0
13900008893,0,0,0
13900008894,0,0,0
13900008895,0,0,0
13900008896,0,0,0
13900008897,0,0,0
13900008898,0,0,0
13900008899,0,0,0
13900008900,0,0,0
13900008901,0,0,0
13900008902,0,0,0
13900008903,0,0,0
13900008904,0,0,0
13900008905,0,0,0
13900008906,0,0,0
13900008907,0,0,0
13900008908,0,0,0
13900008909,0,0,0
13900008910,0,0,0
13900008911,0,0,0
13900008912,0,0,0
13900008913,0,0,0
13900008914,0,0,0
13900008915,0,0,0
13900008916,0,0,0
13900008917,0,0,0
13900008918,0,0,0
13900008919,0,0,0
13900008920,0,0,0
13900008921,0,0,0
13900008922,0,0,0
13900008923,0,0,0
13900008924,0,0,0
13900008925,0,0,0
13900008926,0,0,0
13900008927,0,0,0
13900008928,0,0,0
13900008929,0,0,0
13900008930,0,0,0
13900008931,0,0,0
13900008932,0,0,0
13900008933,0,0,0
13900008934,0,0,0
13900008935,0,0,0
13900008936,0,0,0
13900008937,0,0,0
13900008938,0,0,0
13900008939,0,0,0
13900008940,0,0,0
13900008941,0,0,0
13900008942,0,0,0
13900008943,0,0,0
13900008944,0,0,0
13900008945,0,0,0
13900008946,0,0,0
13900008947,0,0,0
13900008948,0,0,0
13900008949,0,0,0
13900008950,0,0,0
13900008951,0,0,0
13900008952,0,0,0
13900008953,0,0,0
13900008954,0,0,0
13900008955,0,0,0
13900008956,0,0,0
13900008957,0,0,0
13900008958,0,0,0
13900008959,0,0,0
13900008960,0,0,0
13900008961,0,0,0
13900008962,0,0,0
13900008963,0,0,0
13900008964,0,0,0
13900008965,0,0,0
13900008966,0,0,0
13900008967,0,0,0
13900008968,0,0,0
13900008969,0,0,0
13900008970,0,0,0
13900008971,0,0,0
13900008972,0,0,0
13900008973,0,0,0
13900008974,0,0,0
13900008975,0,0,0
13900008976,0,0,0
13900008977,0,0,0
13900008978,0,0,0
13900008979,0,0,0
13900008980,0,0,0
13900008981,0,0,0
13900008982,0,0,0
13900008983,0,0,0
13900008984,0,0,0
13900008985,0,0,0
13900008986,0,0,0
13900008987,0,0,0
13900008988,0,0,0
13900008989,0,0,0
13900008990,0,0,0
13900008991,0,0,0
13900008992,0,0,0
13900008993,0,0,0
13900008994,0,0,0
13900008995,0,0,0
13900008996,0,0,0
13900008997,0,0,0
13900008998,0,0,0
13900008999,0,0,0
13900009000,0,0,0
13900009001,0,0,0
13900009002,0,0,0
13900009003,0,0,0
13900009004,0,0,0
13900009005,0,0,0
13900009006,0,0,0
13900009007,0,0,0
13900009008,0,0,0
13900009009,0,0,0
13900009010,0,0,0
13900009011,0,0,0
13900009012,0,0,0
13900009013,0,0,0
13900009014,0,0,0
13900009015,0,0,0
13900009016,0,0,0
13900009017,0,0,0
13900009018,0,0,0
13900009019,0,0,0
13900009020,0,0,0
13900009021,0,0,0
13900009022,0,0,0
13900009023,0,0,0
13900009024,0,0,0
13900009025,0,0,0
13900009026,0,0,0
13900009027,0,0,0
13900009028,0,0,0
13900009029,0,0,0
13900009030,0,0,0
13900009031,0,0,0
13900009032,0,0,0
13900009033,0,0,0
13900009034,0,0,0
13900009035,0,0,0
13900009036,0,0,0
13900009037,0,0,0
13900009038,0,0,0
13900009039,0,0,0
13900009040,0,0,0
13900009041,0,0,0
13900009042,0,0,0
13900009043,0,0,0
13900009044,0,0,0
13900009045,0,0,0
13900009046,0,0,0
13900009047,0,0,0
13900009048,0,0,0
13900009049,0,0,0
13900009050,0,0,0
13900009051,0,0,0
13900009052,0,0,0
13900009053,0,0,0
13900009054,0,0,0
13900009055,0,0,0
13900009056,0,0,0
13900009057,0,0,0
13900009058,0,0,0
13900009059,0,0,0
13900009060,0,0,0
13900009061,0,0,0
13900009062,0,0,0
13900009063,0,0,0
13900009064,0,0,0
13900009065,0,0,0
13900009066,0,0,0
13900009067,0,0,0
13900009068,0,0,0
13900009069,0,0,0
13900009070,0,0,0
13900009071,0,0,0
13900009072,0,0,0
13900009073,0,0,0
13900009074,0,0,0
13900009075,0,0,0
13900009076,0,0,0
13900009077,0,0,0
13900009078,0,0,0
13900009079,0,0,0
13900009080,0,0,0
13900009081,0,0,0
13900009082,0,0,0
13900009083,0,0,0
13900009084,0,0,0
13900009085,0,0,0
13900009086,0,0,0
13900009087,0,0,0
13900009088,0,0,0
13900009089,0,0,0
13900009090,0,0,0
13900009091,0,0,0
13900009092,0,0,0
13900009093,0,0,0
13900009094,0,0,0
13900009095,0,0,0
13900009096,0,0,0
13900009097,0,0,0
13900009098,0,0,0
13900009099,0,0,0
13900009100,0,0,0
13900009101,0,0,0
13900009102,0,0,0
13900009103,0,0,0
13900009104,0,0,0
13900009105,0,0,0
13900009106,0,0,0
13900009107,0,0,0
13900009108,0,0,0
13900009109,0,0,0
13900009110,0,0,0
13900009111,0,0,0
13900009112,0,0,0
13900009113,0,0,0
13900009114,0,0,0
13900009115,0,0,0
13900009116,0,0,0
13900009117,0,0,0
13900009118,0,0,0
13900009119,0,0,0
13900009120,0,0,0
13900009121,0,0,0
13900009122,0,0,0
13900009123,0,0,0
13900009124,0,0,0
13900009125,0,0,0
13900009126,0,0,0
13900009127,0,0,0
13900009128,0,0,0
13900009129,0,0,0
13900009130,0,0,0
13900009131,0,0,0
13900009132,0,0,0
13900009133,0,0,0
13900009134,0,0,0
13900009135,0,0,0
13900009136,0,0,0
13900009137,0,0,0
13900009138,0,0,0
13900009139,0,0,0
13900009140,0,0,0
13900009141,0,0,0
13900009142,0,0,0
13900009143,0,0,0
13900009144,0,0,0
13900009145,0,0,0
13900009146,0,0,0
13900009147,0,0,0
13900009148,0,0,0
13900009149,0,0,0
13900009150,0,0,0
13900009151,0,0,0
13900009152,0,0,0
13900009153,0,0,0
13900009154,0,0,0
13900009155,0,0,0
13900009156,0,0,0
13900009157,0,0,0
13900009158,0,0,0
13900009159,0,0,0
13900009160,0,0,0
13900009161,0,0,0
13900009162,0,0,0
13900009163,0,0,0
13900009164,0,0,0
13900009165,0,0,0
13900009166,0,0,0
13900009167,0,0,0
13900009168,0,0,0
13900009169,0,0,0
13900009170,0,0,0
13900009171,0,0,0
13900009172,0,0,0
13900009173,0,0,0
13900009174,0,0,0
13900009175,0,0,0
13900009176,0,0,0
13900009177,0,0,0
13900009178,0,0,0
13900009179,0,0,0
13900009180,0,0,0
13900009181,0,0,0
13900009182,0,0,0
13900009183,0,0,0
13900009184,0,0,0
13900009185,0,0,0
13900009186,0,0,0
13900009187,0,0,0
13900009188,0,0,0
13900009189,0,0,0
13900009190,0,0,0
13900009191,0,0,0
13900009192,0,0,0
13900009193,0,0,0
13900009194,0,0,0
13900009195,0,0,0
13900009196,0,0,0
13900009197,0,0,0
13900009198,0,0,0
13900009199,0,0,0
13900009200,0,0,0
13900009201,0,0,0
13900009202,0,0,0
13900009203,0,0,0
13900009204,0,0,0
13900009205,0,0,0
13900009206,0,0,0
13900009207,0,0,0
13900009208,0,0,0
13900009209,0,0,0
13900009210,0,0,0
13900009211,0,0,0
13900009212,0,0,0
13900009213,0,0,0
13900009214,0,0,0
13900009215,0,0,0
13900009216,0,0,0
13900009217,0,0,0
13900009218,0,0,0
13900009219,0,0,0
13900009220,0,0,0
13900009221,0,0,0
13900009222,0,0,0
13900009223,0,0,0
13900009224,0,0,0
13900009225,0,0,0
13900009226,0,0,0
13900009227,0,0,0
13900009228,0,0,0
13900009229,0,0,0
13900009230,0,0,0
13900009231,0,0,0
13900009232,0,0,0
13900009233,0,0,0
13900009234,0,0,0
13900009235,0,0,0
13900009236,0,0,0
13900009237,0,0,0
13900009238,0,0,0
13900009239,0,0,0
13900009240,0,0,0
13900009241,0,0,0
13900009242,0,0,0
13900009243,0,0,0
13900009244,0,0,0
13900009245,0,0,0
13900009246,0,0,0
13900009247,0,0,0
13900009248,0,0,0
13900009249,0,0,0
13900009250,0,0,0
13900009251,0,0,0
13900009252,0,0,0
13900009253,0,0,0
13900009254,0,0,0
13900009255,0,0,0
13900009256,0,0,0
13900009257,0,0,0
13900009258,0,0,0
13900009259,0,0,0
13900009260,0,0,0
13900009261,0,0,0
13900009262,0,0,0
13900009263,0,0,0
13900009264,0,0,0
13900009265,0,0,0
13900009266,0,0,0
13900009267,0,0,0
13900009268,0,0,0
13900009269,0,0,0
13900009270,0,0,0
13900009271,0,0,0
13900009272,0,0,0
13900009273,0,0,0
13900009274,0,0,0
13900009275,0,0,0
13900009276,0,0,0
13900009277,0,0,0
13900009278,0,0,0
13900009279,0,0,0
13900009280,0,0,0
13900009281,0,0,0
13900009282,0,0,0
13900009283,0,0,0
13900009284,0,0,0
13900009285,0,0,0
13900009286,0,0,0
13900009287,0,0,0
13900009288,0,0,0
13900009289,0,0,0
13900009290,0,0,0
13900009291,0,0,0
13900009292,0,0,0
13900009293,0,0,0
13900009294,0,0,0
13900009295,0,0,0
13900009296,0,0,0
13900009297,0,0,0
13900009298,0,0,0
13900009299,0,0,0
13900009300,0,0,0
13900009301,0,0,0
13900009302,0,0,0
13900009303,0,0,0
13900009304,0,0,0
13900009305,0,0,0
13900009306,0,0,0
13900009307,0,0,0
13900009308,0,0,0
13900009309,0,0,0
13900009310,0,0,0
13900009311,0,0,0
13900009312,0,0,0
13900009313,0,0,0
13900009314,0,0,0
13900009315,0,0,0
13900009316,0,0,0
13900009317,0,0,0
13900009318,0,0,0
13900009319,0,0,0
13900009320,0,0,0
13900009321,0,0,0
13900009322,0,0,0
13900009323,0,0,0
13900009324,0,0,0
13900009325,0,0,0
13900009326,0,0,0
13900009327,0,0,0
13900009328,0,0,0
13900009329,0,0,0
13900009330,0,0,0
13900009331,0,0,0
13900009332,0,0,0
13900009333,0,0,0
13900009334,0,0,0
13900009335,0,0,0
13900009336,0,0,0
13900009337,0,0,0
13900009338,0,0,0
13900009339,0,0,0
13900009340,0,0,0
13900009341,0,0,0
13900009342,0,0,0
13900009343,0,0,0
13900009344,0,0,0
13900009345,0,0,0
13900009346,0,0,0
13900009347,0,0,0
13900009348,0,0,0
13900009349,0,0,0
13900009350,0,0,0
13900009351,0,0,0
13900009352,0,0,0
13900009353,0,0,0
13900009354,0,0,0
13900009355,0,0,0
13900009356,0,0,0
13900009357,0,0,0
13900009358,0,0,0
13900009359,0,0,0
13900009360,0,0,0
13900009361,0,0,0
13900009362,0,0,0
13900009363,0,0,0
13900009364,0,0,0
13900009365,0,0,0
13900009366,0,0,0
13900009367,0,0,0
13900009368,0,0,0
13900009369,0,0,0
13900009370,0,0,0
13900009371,0,0,0
13900009372,0,0,0
13900009373,0,0,0
13900009374,0,0,0
13900009375,0,0,0
13900009376,0,0,0
13900009377,0,0,0
13900009378,0,0,0
13900009379,0,0,0
13900009380,0,0,0
13900009381,0,0,0
13900009382,0,0,0
13900009383,0,0,0
13900009384,0,0,0
13900009385,0,0,0
13900009386,0,0,0
13900009387,0,0,0
13900009388,0,0,0
13900009389,0,0,0
13900009390,0,0,0
13900009391,0,0,0
13900009392,0,0,0
13900009393,0,0,0
13900009394,0,0,0
13900009395,0,0,0
13900009396,0,0,0
13900009397,0,0,0
13900009398,0,0,0
13900009399,0,0,0
13900009400,0,0,0
13900009401,0,0,0
13900009402,0,0,0
13900009403,0,0,0
13900009404,0,0,0
13900009405,0,0,0
13900009406,0,0,0
13900009407,0,0,0
13900009408,0,0,0
13900009409,0,0,0
13900009410,0,0,0
13900009411,0,0,0
13900009412,0,0,0
13900009413,0,0,0
13900009414,0,0,0
13900009415,0,0,0
13900009416,0,0,0
13900009417,0,0,0
13900009418,0,0,0
13900009419,0,0,0
13900009420,0,0,0
13900009421,0,0,0
13900009422,0,0,0
13900009423,0,0,0
13900009424,0,0,0
13900009425,0,0,0
13900009426,0,0,0
13900009427,0,0,0
13900009428,0,0,0
13900009429,0,0,0
13900009430,0,0,0
13900009431,0,0,0
13900009432,0,0,0
13900009433,0,0,0
13900009434,0,0,0
13900009435,0,0,0
13900009436,0,0,0
13900009437,0,0,0
13900009438,0,0,0
13900009439,0,0,0
13900009440,0,0,0
13900009441,0,0,0
13900009442,0,0,0
13900009443,0,0,0
13900009444,0,0,0
13900009445,0,0,0
13900009446,0,0,0
13900009447,0,0,0
13900009448,0,0,0
13900009449,0,0,0
13900009450,0,0,0
13900009451,0,0,0
13900009452,0,0,0
13900009453,0,0,0
13900009454,0,0,0
13900009455,0,0,0
13900009456,0,0,0
13900009457,0,0,0
13900009458,0,0,0
13900009459,0,0,0
13900009460,0,0,0
13900009461,0,0,0
13900009462,0,0,0
13900009463,0,0,0
13900009464,0,0,0
13900009465,0,0,0
13900009466,0,0,0
13900009467,0,0,0
13900009468,0,0,0
13900009469,0,0,0
13900009470,0,0,0
13900009471,0,0,0
13900009472,0,0,0
13900009473,0,0,0
13900009474,0,0,0
13900009475,0,0,0
13900009476,0,0,0
13900009477,0,0,0
13900009478,0,0,0
13900009479,0,0,0
13900009480,0,0,0
13900009481,0,0,0
13900009482,0,0,0
13900009483,0,0,0
13900009484,0,0,0
13900009485,0,0,0
13900009486,0,0,0
13900009487,0,0,0
13900009488,0,0,0
13900009489,0,0,0
13900009490,0,0,0
13900009491,0,0,0
13900009492,0,0,0
13900009493,0,0,0
13900009494,0,0,0
